Patient Name,Leg,Driver,Pick Up Address,Drop Address,Pick Time,Actual Pick Time,Total Miles,Status 
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
test patient 1,A,,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
Test KEvin,A,Mike Miller,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
Test KEvin,B,,Decorah--IA- USA,Calmar--IA- USA,15:00:00,00:00:00,11.01,Pending
test patient 1,A,,Calmar--IA- USA,Decorah--IA- USA,21:00:00,00:00:00,10.97,Pending
SHAYAN NAEINI,B,,820 North McClintock Drive-- Tempe- AZ- USA,1119 S Bonnie Ln-- Tempe- AZ- USA,17:00:00,00:00:00,1.77,Pending
SHAYAN NAEINI,A,,1119 S Bonnie Ln-- Tempe- AZ- USA,820 North McClintock Drive-- Tempe- AZ- USA,15:00:00,00:00:00,1.77,Pending
Test bryan,A,Ben Stonnis,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
test,A,,Calmar-- Iowa- USA,Decorah-- IA- USA,19:00:00,00:00:00,10.97,Pending
Test KEvin,A,Greg Smith,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test patient 1,A,,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- IA- USA,Decorah--IA- USA,16:00:00,00:00:00,10.97,Pending
Test KEvin,A,,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test,A,,Decorah--IA- USA,Calmar--IA- USA,23:00:00,00:00:00,11.01,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
test,B,,Decorah--IA- USA,1438 S Euclid St-- Anaheim- CA- USA,09:00:00,00:00:00,1881.4,Pending
test,B,,Decorah--IA- USA,,23:30:00,00:00:00,0,Pending
test patient 1,A,,Calmar--IA- USA,Decorah--IA- USA,21:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- Iowa- USA,Decorah-- IA- USA,09:00:00,00:00:00,10.97,Pending
test,B,,Calmar--IA- USA,-,09:00:00,00:00:00,410.98,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
test,A,,Greenhills--OH- USA,Decorah--IA- USA,23:00:00,00:00:00,583.18,Pending
test patient 1,A,,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
Test KEvin,A,Dominic Pelfrey  ,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
Test dave,A,,Texas 114-- Decatur- TX- USA,1112 Staffordshire Road-- Stafford- TX- USA,17:00:00,00:00:00,311.41,Pending
Test KEvin,A,Fransis Dsuoza,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
Test dave,B,Kenny Johnson,1112 Staffordshire Road-- Stafford- TX- USA,,09:00:00,00:00:00,0,Pending
Test dave,A,,Calmar--IA- USA,Decorah--IA- USA,17:00:00,00:00:00,10.97,Pending
Test dave,B,Dominic Pelfrey  ,Decorah--IA- USA,-,09:00:00,00:00:00,410.24,Pending
Test KEvin,A,Fransis Dsuoza,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
Test dave,B,,1112 Staffordshire Road--Stafford- TX- USA,-,09:00:00,00:00:00,1057.2,Pending
test patient 1,A,Greg Smith,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
Test KEvin,A,Greg Smith,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test patient 1,A,Greg Smith,Calmar--IA- USA,Decorah--IA- USA,21:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
Test dave,A,,Texas 114--Decatur- TX- USA,1112 Staffordshire Road--Stafford- TX- USA,17:00:00,00:00:00,311.41,Pending
Test dave,B,,Decorah--IA- USA,-,09:00:00,00:00:00,410.24,Pending
test,A,,Calmar-- Iowa- USA,Decorah-- IA- USA,19:00:00,00:00:00,10.97,Pending
Test KEvin,A,,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
Test dave,A,,Texas 114-- Decatur- TX- USA,1112 Staffordshire Road-- Stafford- TX- USA,17:00:00,00:00:00,311.41,Pending
Test dave,A,,Calmar--IA- USA,Decorah--IA- USA,17:00:00,00:00:00,10.97,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test dave,B,,1112 Staffordshire Road-- Stafford- TX- USA,,09:00:00,00:00:00,0,Pending
test,A,,Calmar-- IA- USA,Decorah--IA- USA,16:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- Iowa- USA,Decorah-- IA- USA,09:00:00,00:00:00,10.97,Pending
Test dave,B,,Decorah--IA- USA,-,09:00:00,00:00:00,410.24,Pending
test,A,,Decorah--IA- USA,Calmar--IA- USA,23:00:00,00:00:00,11.01,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
Test dave,B,,1112 Staffordshire Road-- Stafford- TX- USA,,09:00:00,00:00:00,0,Pending
test,B,,Decorah--IA- USA,1438 S Euclid St-- Anaheim- CA- USA,09:00:00,00:00:00,1881.4,Pending
test,B,,Decorah--IA- USA,,23:30:00,00:00:00,0,Pending
Test dave,A,,Calmar--IA- USA,Decorah--IA- USA,17:00:00,00:00:00,10.97,Pending
test,B,,Calmar--IA- USA,-,09:00:00,00:00:00,410.98,Pending
Test KEvin,A,,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
Test dave,A,,Texas 114-- Decatur- TX- USA,1112 Staffordshire Road-- Stafford- TX- USA,17:00:00,00:00:00,311.41,Pending
test,A,,Greenhills--OH- USA,Decorah--IA- USA,23:00:00,00:00:00,583.18,Pending
test patient 1,A,,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
test,B,,Decorah-- IA- USA,Calmar City Clerk-- Washington Street- Calmar- IA- USA,23:30:00,00:00:00,11.14,Pending
test patient 1,A,,Calmar-- IA- USA,Decorah-- IA- USA,21:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
Test dave,A,,Calmar--IA- USA,Decorah--IA- USA,17:00:00,00:00:00,10.97,Pending
Test dave,A,,Texas 114-- Decatur- TX- USA,1112 Staffordshire Road-- Stafford- TX- USA,17:00:00,00:00:00,311.41,Pending
Test dave,B,,1112 Staffordshire Road-- Stafford- TX- USA,,09:00:00,00:00:00,0,Pending
Test dave,B,,Decorah--IA- USA,-,09:00:00,00:00:00,410.24,Pending
Test KEvin,A,,Calmar--IA- USA,Decorah--IA- USA,12:00:00,00:00:00,10.97,Pending
test,A,,Greenhills-- OH- USA,Decorah--IA- USA,19:00:00,00:00:00,583.18,Pending
test,B,,Decorah-- IA- USA,Calmar Shop-- E Lewis- Calmar- IA- USA,09:00:00,00:00:00,11.1,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
test,A,,Calmar-- IA- USA,Decorah-- IA- USA,23:00:00,00:00:00,10.97,Pending
