Patient Name,Leg,Driver,Pick Up Address,Drop Address,Pick Time,Actual Pick Time,Total Miles,Status 
Test bryan,B,Greg Smith,114 South State Street--Chicago- IL- USA,-,23:59:59,00:00:00,145.84,Pending
Test bryan,A,Greg Smith,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,12:19:32,1000.37,Completed
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,B,Greg Smith,114 South State Street--Chicago- IL- USA,-,02:00:00,16:31:17,710.65,Completed
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,1000.37,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,B,Greg Smith,114 South State Street--Chicago- IL- USA,-,02:00:00,18:19:58,710.65,Completed
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,02:00:00,00:00:00,710.65,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,Greg Smith,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,11:58:55,999.87,Completed
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,Greg Smith,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Test bryan,A,Greg Smith,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Z Test,A,,60 N YELLOWSTONE HWY--RIGBY-ID-83442,2381 E SUNNYSIDE RD--IDAHO FALLS-ID-83404,05:30:00,00:00:00,12.47,Pending
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
Z Test,B,,2381 E SUNNYSIDE RD--IDAHO FALLS-ID-83404,60 N YELLOWSTONE HWY--RIGBY-ID-83442,10:30:00,00:00:00,13.48,Pending
Test bryan,B,Greg Smith,114 South State Street--Chicago- IL- USA,-,00:00:00,17:02:10,4.39,Picked
Test bryan,A,Greg Smith,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,15:49:38,999.87,Completed
Z Test,A,,2381 E SUNNYSIDE RD--IDAHO FALLS-ID-83404,60 N YELLOWSTONE HWY--RIGBY-ID-83442,10:00:00,00:00:00,12.34,Completed
Test bryan,B,,114 South State Street--Chicago- IL- USA,-,12:00:00,00:00:00,4.39,Pending
Z Test,B,Greg Smith,2381 E SUNNYSIDE RD--IDAHO FALLS-ID-83404,60 N YELLOWSTONE HWY--RIGBY-ID-83442,10:30:00,00:00:00,12.34,In Progress
Test bryan,A,,379 Amherst St PMB 270 N Nashua--New Hampshire 03063,114 South State Street--Chicago- IL- USA,12:00:00,00:00:00,999.87,Pending
