Patient Name,Leg,Driver,Pick Up Address,Drop Address,Pick Time,Actual Pick Time,Total Miles,Status 
amber Irish,A,Amber irish,1234 Main St-- Clarkston- WA- USA,456 Thain Road--Lewiston- ID- USA,12:00:00,12:00:00,4.08,Completed
amber Irish,B,,456 Thain Road--Lewiston- ID- USA,1234 Main St-- Clarkston- WA- USA,15:00:00,00:00:00,4.07,Pending
Bryan adam,A,,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,00:00:00,14.31,Pending
amber Irish,B,,456 Thain Road--Lewiston- ID- USA,1234 Main St-- Clarkston- WA- USA,15:00:00,00:00:00,4.07,Pending
amber Irish,A,Amber irish,1234 Main St-- Clarkston- WA- USA,456 Thain Road--Lewiston- ID- USA,12:00:00,00:00:00,4.08,Pending
amber Irish,A,Amber irish,1243 Main St--Clarkston- WA- USA,456 Thain Road--Lewiston- ID- USA,12:00:00,00:00:00,4.07,In Progress
Bryan adam,A,Paul Goodwin,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,11:54:19,14.31,Completed
amber Irish,B,,456 Thain Road--Lewiston- ID- USA,1243 Main St--Clarkston- WA- USA,15:00:00,00:00:00,4.06,Pending
Bryan adam,A,Ashley Ashley,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,00:00:00,14.31,Pending
Bryan adam,A,Paul Goodwin,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,14:41:21,14.31,Completed
Bryan adam,B,,6416 South Central Avenue--Phoenix- AZ- USA,1201 South Alma School Road--Mesa- AZ- USA,15:30:00,00:00:00,14.26,Pending
Bryan adam,A,Paul Goodwin,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,18:12:36,14.31,Completed
ASHLEY Test,B,Amber irish,1201 South Chandler Village Drive--Chandler- AZ- USA,,13:30:00,10:48:32,0,Completed
Bryan adam,A,Paul Goodwin,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,12:46:04,14.31,Completed
ASHLEY Test,A,,165 Madison Avenue-- New York- NY- USA,1201 South Chandler Village Drive--Chandler- AZ- USA,12:00:00,00:00:00,2408.05,Cancelled
ASHLEY Test,A,,165 Madison Avenue--New York- NY- USA,1201 South Chandler Village Drive--Chandler- AZ- USA,12:00:00,00:00:00,2408.05,Cancelled
amber Irish,B,,456 Thain Road--Lewiston- ID- USA,1243 Main St-- Clarkston- WA- USA,15:00:00,00:00:00,4.06,Pending
amber Irish,A,Amber irish,1243 Main St-- Clarkston- WA- USA,456 Thain Road--Lewiston- ID- USA,12:00:00,00:00:00,4.07,Pending
Bryan adam,A,,1201 South Alma School Road--Mesa- AZ- USA,6416 South Central Avenue--Phoenix- AZ- USA,14:00:00,11:55:50,14.31,Completed
ASHLEY Test,A,,165 Madison Avenue-- New York- NY- USA,1201 South Chandler Village Drive--Chandler- AZ- USA,12:00:00,00:00:00,2408.05,Pending
ASHLEY Test,B,,1201 South Chandler Village Drive--Chandler- AZ- USA,,13:30:00,00:00:00,0,Pending
MAREN ANDERSEN,A,,265 E 4TH N--REXBURG-ID-83440,13730 N 160 E--RIGBY-ID-83442,14:30:00,00:00:00,20.31,Completed
