Patient Name,Leg,Driver,Pick Up Address,Drop Address,Pick Time,Actual Pick Time,Total Miles,Status 
AMBER tEST,A,Tom Wilson,SoMa StrEat Food Park-- 11th St- San Francisco- CA- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,14:37:26,2732.17,Completed
Bryan Adam,A,,111th Street-- Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,B,,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.-,02:00:00,00:00:00,436.63,Pending
Bryan Adam,B,Test Test,22 St Paul Dr-- Chambersburg- PA- USA,-,02:00:00,00:00:00,0,Pending
Bryan Adam,A,,112 State Street-- Albany- NY- USA,22 St Paul Dr-- Chambersburg- PA- USA,12:00:00,00:00:00,341.83,Pending
Bryan Adam,B,,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.,02:00:00,00:00:00,436.63,Pending
Bryan Adam,A,,111th Street--Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,B,,22 St Paul Dr-- Chambersburg- PA- USA,,02:00:00,00:00:00,0,Pending
Bryan Adam,B,,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.,02:00:00,00:00:00,436.63,Pending
Bryan Adam,B,,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.-,02:00:00,00:00:00,436.63,Pending
Bryan Adam,A,,112 State Street-- Albany- NY- USA,22 St Paul Dr-- Chambersburg- PA- USA,12:00:00,00:00:00,341.83,Pending
Bryan Adam,A,,111th Street-- Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,A,,111th Street--Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,B,Tom Wilson,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.,02:00:00,14:31:43,436.63,Completed
Bryan Adam,A,,112 State Street-- Albany- NY- USA,22 St Paul Dr-- Chambersburg- PA- USA,12:00:00,00:00:00,341.83,Pending
Bryan Adam,A,,111th Street-- Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,A,,111th Street--Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,B,Tom Wilson,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.-,02:00:00,00:00:00,436.63,Pending
Bryan Adam,B,,22 St Paul Dr-- Chambersburg- PA- USA,,02:00:00,00:00:00,0,Pending
Bryan Adam,B,,22 St Paul Dr-- Chambersburg- PA- USA,,02:00:00,00:00:00,0,Pending
Bryan Adam,B,,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.-,02:00:00,00:00:00,436.63,Pending
Bryan Adam,B,Tom Wilson,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.,02:00:00,12:48:14,436.63,Completed
AMBER tEST,B,Alex B Test,22 St Paul Dr--Chambersburg- PA- USA,458 Dartmouth St.-,02:00:00,00:00:00,436.63,In Progress
Bryan Adam,A,,112 State Street-- Albany- NY- USA,22 St Paul Dr-- Chambersburg- PA- USA,12:00:00,00:00:00,341.83,Pending
Bryan Adam,A,,111th Street-- Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
Bryan Adam,A,,111th Street--Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
AMBER tEST,A,,111th Street--Corona- NY- USA,22 St Paul Dr--Chambersburg- PA- USA,12:00:00,00:00:00,229.7,Pending
