Patient Name,Leg,Driver,Pick Up Address,Drop Address,Pick Time,Actual Pick Time,Total Miles,Status 
adam smith,A,kumar test,100 North Forest Hill Irene Road--Germantown- TN- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,18:51:14,821.77,Completed
adam smith,B,,300 Gatlin Avenue--Orlando- FL- United States,100 North Forest Hill Irene Road--Germantown- TN- United States,06:00:00,00:00:00,821.28,Pending
AMBER IRISH,B,lamar artis,1324 11th Avenue-east wing-Lewiston- ID- United States,1225 5th Street-360- Clarkston- WA- United States,13:00:00,00:00:00,3,Pending
AMBER IRISH,B,lamar artis,1324 11th Avenue-east wing-Lewiston- ID- United States,1225 5th Street-360- Clarkston- WA- United States,13:00:00,00:00:00,3,Pending
AMBER IRISH,A,Gail  Searfoss,1225 5th Street-360- Clarkston- WA- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.51,Pending
AMBER IRISH,B,Luis  Castro,1324 11th Avenue-east wing-Lewiston- ID- United States,1225 5th Street-360- Clarkston- WA- United States,13:00:00,00:00:00,3,Pending
AMBER IRISH,A,Kelli  Swedenske,1225 5th Street-360- Clarkston- WA- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.51,Pending
AMBER IRISH,B,lamar artis,1324 11th Avenue-east wing-Lewiston- ID- United States,1225 5th Street-360- Clarkston- WA- United States,13:00:00,00:00:00,3,Pending
AMBER IRISH,A,Gail  Searfoss,1225 5th Street-360- Clarkston- WA- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.51,Pending
AMBER IRISH,A,Kelli  Swedenske,1225 5th Street-360- Clarkston- WA- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.51,Pending
AMBER IRISH,A,Gail  Searfoss,2306 8th Avenue-360- Lewiston- ID- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,0.89,Pending
AMBER IRISH,B,,1324 11th Avenue-east wing-Lewiston- ID- United States,2306 8th Avenue-360- Lewiston- ID- United States,13:00:00,00:00:00,0.89,Pending
adam smith,B,Amber Irish,300 Gatlin Avenue--Orlando- FL- United States,100 North Forest Hill Irene Road--Germantown- TN- United States,06:00:00,00:00:00,816.02,Pending
AMBER IRISH,A,,1242 Highland Avenue-360- Clarkston- WA- United States,1324 11th Avenue-east wing- Lewiston- ID- United States,12:00:00,00:00:00,3.83,Pending
AMBER IRISH,B,,1324 11th Avenue-east wing-Lewiston- ID- United States,3456 Syringa Drive-360- Lewiston- ID- United States,13:00:00,00:00:00,3.16,Pending
AMBER IRISH,B,,1324 11th Avenue-east wing-Lewiston- ID- United States,1211 7th St-360- clarkston- Wa,13:00:00,00:00:00,3.26,Pending
adam smith,A,Amber Irish,100 North Forest Hill Irene Road--Germantown- TN- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,17:38:35,816.3,Completed
AMBER IRISH,A,Amber Irish,3456 Syringa Drive-360- Lewiston- ID- United States,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.17,Pending
AMBER IRISH,B,,1324 11th Avenue-east wing- Lewiston- ID- United States,1242 Highland Avenue-360- Clarkston- WA- United States,14:30:00,00:00:00,3.35,Pending
AMBER IRISH,A,,1211 7th St-360- clarkston- Wa,1324 11th Avenue-east wing-Lewiston- ID- United States,11:00:00,00:00:00,3.68,Pending
adam smith,B,Amber Irish,300 Gatlin Avenue--Orlando- FL- United States,100 North Forest Hill Irene Road--  Germantown- TN- United States,06:00:00,21:21:16,816.02,Completed
adam smith,A,,100 North Forest Hill Irene Road--Germantown- TN- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,00:00:00,816.3,Completed
adam smith,A,Test driver one,100 North Forest Hill Irene Road--  Germantown- TN- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,00:00:00,816.3,In Progress
adam smith,B,,300 Gatlin Avenue--Orlando- FL- United States,100 North Forest Hill Irene Road--Germantown- TN- United States,06:00:00,00:00:00,816.02,Completed
CAREY MACK,A,,14215 Marshfield Ave--Dixmoor-IL-60426,4215 W 167th St--Country Club Hills-IL-60478,04:15:00,00:00:00,5,Pending
CAREY MACK,B,,4215 W 167th St--Country Club Hills-IL-60478,14215 Marshfield Ave--Dixmoor-IL-60426,10:30:00,00:00:00,5,Pending
JB,A,Amber Irish,2928 Fresno Street-404- Fresno- CA- United States,4035 N Fort Washington Rd-- Fresno- CA- United States,16:00:00,00:00:00,10.33,Cancelled
AMBER IRISH,B,Amber Irish,4593 Northeast 35th Place-east wing-Portland- OR- United States,2349 Southeast Ankeny Street-360-Portland- OR- United States,14:30:00,00:00:00,2.84,In Progress
AMBER IRISH,A,Amber Irish,2349 Southeast Ankeny Street-360-Portland- OR- United States,4593 Northeast 35th Place-east wing-Portland- OR- United States,12:00:00,19:29:14,2.84,Picked
adam smith,A,,803 Egret Landing Place--Orlando- FL- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,00:00:00,15.15,Pending
adam smith,B,,300 Gatlin Avenue--Orlando- FL- United States,803 Egret Landing Place--Orlando- FL- United States,06:00:00,00:00:00,14.73,Pending
adam smith,A,Amber Irish,803 Egret Landing Place--Orlando- FL- United States,300 Gatlin Avenue--Orlando- FL- United States,04:00:00,00:00:00,15.15,In Progress
adam smith,B,,300 Gatlin Avenue--Orlando- FL- United States,803 Egret Landing Place--Orlando- FL- United States,06:00:00,00:00:00,14.73,Pending
